,Name,Base_Salary,HRA,Bonus,Deductions,Gross_Salary,Net_Salary
1369,Employee_1369,352704,23889,9044,3618,385637,378931.6
1370,Employee_1370,262763,10234,9066,9323,282063,272740.0
1371,Employee_1371,2442288,20913,5117,3577,2468318,2040519.5
1372,Employee_1372,2126285,14987,9436,7115,2150708,1812876.7
1373,Employee_1373,1046880,28006,7343,3280,1082229,1020815.55
1374,Employee_1374,1091720,27853,6345,7114,1125918,1054094.25
1375,Employee_1375,1410051,23469,133,3988,1433653,1307628.2
1376,Employee_1376,141701,15721,4788,5720,162210,156490.0
1377,Employee_1377,2675202,16876,8321,1505,2700399,2203837.1
1378,Employee_1378,1744483,16117,2648,3579,1763248,1545529.7
1379,Employee_1379,1852339,12463,7101,4156,1871903,1619915.0
1380,Employee_1380,1634559,17897,7128,7245,1659584,1469832.9
1381,Employee_1381,2155301,11977,1259,8181,2168537,1823388.0
1382,Employee_1382,1943522,14624,7343,9573,1965489,1680656.5
1383,Employee_1383,231135,22013,2705,3551,255853,252302.0
1384,Employee_1384,2679028,23026,8126,2729,2710180,2211304.8
1385,Employee_1385,1847450,23736,5016,4740,1876202,1625722.2
1386,Employee_1386,1614052,15943,4603,1555,1634598,1457446.5
1387,Employee_1387,387031,11377,3930,1656,402338,396133.95
1388,Employee_1388,688061,23019,4094,8717,715174,686849.25
1389,Employee_1389,756464,22797,2076,1989,781337,753494.0
1390,Employee_1390,2834559,14672,5318,2203,2854549,2310382.9
1391,Employee_1391,908896,14009,7917,4867,930822,884273.7
1392,Employee_1392,1253391,10751,6704,8028,1270846,1170799.0
1393,Employee_1393,1407805,23982,1223,7672,1433010,1303532.4
1394,Employee_1394,1657178,18462,3135,7879,1678775,1482802.1
1395,Employee_1395,2386107,20402,7785,4771,2414294,2001355.4
1396,Employee_1396,2825327,16355,3651,2996,2845333,2303643.6
1397,Employee_1397,1253343,21778,6065,2599,1281186,1186705.4
1398,Employee_1398,1571289,10705,1509,4045,1583503,1417618.6
1399,Employee_1399,551061,12089,876,3769,564026,547660.15
1400,Employee_1400,1512036,21742,7212,1282,1540990,1393933.6
1401,Employee_1401,925112,28953,2814,5441,956879,908645.4
1402,Employee_1402,336874,14000,5872,5663,356746,348945.7
1403,Employee_1403,415901,22603,5607,9305,444111,428730.6
1404,Employee_1404,2216000,27376,3799,8422,2247175,1882813.3
1405,Employee_1405,2216038,23937,4105,7903,2244080,1880134.1
1406,Employee_1406,2514908,26162,4264,5030,2545334,2094552.4
1407,Employee_1407,647635,16094,8220,2119,671949,652037.25
1408,Employee_1408,1883059,24430,1697,3453,1909186,1650306.2
1409,Employee_1409,2132054,13912,8127,2557,2154093,1819481.7
1410,Employee_1410,116171,12433,6743,8057,135347,127290.0
1411,Employee_1411,1662356,27277,7242,7763,1696875,1498232.6
1412,Employee_1412,1232566,25578,8369,7731,1266513,1170595.0
1413,Employee_1413,251198,13944,5803,4904,270945,266041.0
1414,Employee_1414,1747132,18294,1951,9858,1767377,1542794.1
1415,Employee_1415,291236,23645,720,1724,315601,313877.0
1416,Employee_1416,1558576,12237,7446,6301,1578259,1412151.4
1417,Employee_1417,1216731,25313,667,4119,1242711,1155112.4
1418,Employee_1418,547647,29411,6128,9172,583186,561325.25
1419,Employee_1419,135188,29953,5778,7218,170919,163701.0
1420,Employee_1420,654144,11360,9858,9502,675362,647659.9
1421,Employee_1421,1223133,22221,7353,3236,1252707,1163373.8
1422,Employee_1422,1149360,10473,9865,2175,1169698,1093639.25
1423,Employee_1423,2350092,27096,3414,2734,2380602,1981816.2
1424,Employee_1424,2765197,22653,8192,6111,2796042,2267914.3
1425,Employee_1425,2277748,10554,6197,5692,2294499,1913623.5
1426,Employee_1426,2125038,29501,5990,9568,2160529,1821652.6
1427,Employee_1427,1265756,24967,5225,9422,1295948,1192329.8
1428,Employee_1428,1724976,19431,436,3200,1744843,1534019.4
1429,Employee_1429,406634,24234,7818,8146,438686,424817.4
1430,Employee_1430,647820,18432,9205,9476,675457,648129.75
1431,Employee_1431,996818,19583,3343,1328,1019744,968391.85
1432,Employee_1432,1496660,21269,4430,6289,1522359,1375743.0
1433,Employee_1433,485147,24033,6352,4219,515532,501738.05
1434,Employee_1434,1006048,16507,6732,8012,1029287,969358.0
1435,Employee_1435,2248710,26352,2974,3601,2278036,1908929.8
1436,Employee_1436,2649882,14976,6442,9654,2671300,2174748.8
1437,Employee_1437,2948478,24949,3509,2760,2976936,2398579.9
1438,Employee_1438,179653,20814,9040,2071,209507,207436.0
1439,Employee_1439,2123357,20821,4902,6757,2149080,1813845.3
1440,Employee_1440,112753,17143,7103,4312,136999,132687.0
1441,Employee_1441,2269207,21890,3958,3259,2295055,1919846.5
1442,Employee_1442,1765006,14862,4613,4484,1784481,1559111.3
1443,Employee_1443,1757400,22490,9125,8324,1789015,1560733.5
1444,Employee_1444,372746,19629,7045,6631,399420,388799.45
1445,Employee_1445,352778,18395,9421,2269,380594,375215.05
1446,Employee_1446,2814981,12195,4310,5179,2831486,2290519.7
1447,Employee_1447,1637351,29554,9494,2364,1676399,1489981.5
1448,Employee_1448,1280517,20640,692,6982,1301849,1198625.2
1449,Employee_1449,392672,16560,2509,8154,411741,398827.95
1450,Employee_1450,1826825,15398,1294,4782,1843517,1600299.3
1451,Employee_1451,954071,18401,9548,9633,982020,926025.1
1452,Employee_1452,105514,28640,9605,9873,143759,133886.0
1453,Employee_1453,650488,29517,4691,7963,684696,658974.05
1454,Employee_1454,2452709,21574,5881,8500,2480164,2044087.0
1455,Employee_1455,798535,14052,3945,8122,816532,778162.0
1456,Employee_1456,258622,29806,2572,3802,291000,287198.0
1457,Employee_1457,2768402,12476,5503,8878,2786381,2255331.5
1458,Employee_1458,1302348,27036,2693,5207,1332077,1225861.8
1459,Employee_1459,2699245,17526,4105,9603,2720876,2210268.0
1460,Employee_1460,138445,24246,3725,4083,166416,162333.0
1461,Employee_1461,2406388,23653,7181,4741,2437222,2018410.3
1462,Employee_1462,2723594,24683,4727,6217,2753004,2238290.7
1463,Employee_1463,747436,18151,7936,6995,773523,740990.8
1464,Employee_1464,893997,12366,8223,7974,914586,866390.0
1465,Employee_1465,1692197,14228,5657,2937,1712082,1509788.8
1466,Employee_1466,2522331,25515,7921,2385,2555767,2104306.4
1467,Employee_1467,1514155,20421,2022,4945,1536598,1386799.9
1468,Employee_1468,503527,16838,517,8294,520882,502385.8
1469,Employee_1469,1043610,22116,9946,1589,1075672,1016049.6
1470,Employee_1470,1218589,24443,2233,4386,1245265,1156714.6
1471,Employee_1471,1450761,16395,7522,1036,1474678,1341985.4
1472,Employee_1472,2596070,10911,3256,3483,2610237,2136956.2
1473,Employee_1473,401088,29515,3155,6756,433758,421789.85
1474,Employee_1474,787261,19985,8422,2464,815668,783635.7
1475,Employee_1475,1572549,20300,8680,3250,1601529,1433910.3
1476,Employee_1476,2532136,21786,4675,9786,2558597,2097767.7
1477,Employee_1477,1078667,23426,5406,5451,1107499,1039437.05
1478,Employee_1478,1604985,11564,6626,6124,1623175,1443567.7
1479,Employee_1479,720521,26884,134,8847,747539,716626.5
1480,Employee_1480,2677989,24695,6312,1744,2708996,2211961.7
1481,Employee_1481,2378950,27195,4677,8252,2410822,1997481.9
1482,Employee_1482,549106,10722,4795,9726,564623,542201.95
1483,Employee_1483,795155,17250,1850,9932,814255,774622.5
1484,Employee_1484,2330721,17521,1808,3980,2350050,1956311.3
1485,Employee_1485,2070754,24446,5650,7367,2100850,1780561.8
1486,Employee_1486,1270810,12097,1347,7207,1284254,1182615.6
1487,Employee_1487,1717862,24410,2683,6154,1744955,1532637.5
1488,Employee_1488,2112358,21788,8433,7410,2142579,1808931.7
1489,Employee_1489,1000120,20875,5425,6290,1026420,969298.25
1490,Employee_1490,1490514,22862,8589,2091,1521965,1380053.4
1491,Employee_1491,2353760,24273,2656,3947,2380689,1979817.2
1492,Employee_1492,2701245,19382,7290,5267,2727917,2220089.5
1493,Employee_1493,682309,12575,2117,6496,697001,671283.7
1494,Employee_1494,2792964,12344,9442,8376,2814750,2275652.2
1495,Employee_1495,2165203,11674,784,3451,2177661,1834413.9
1496,Employee_1496,2562917,14334,6328,2526,2583579,2120279.5
1497,Employee_1497,462709,11384,8825,1319,482918,473022.3
1498,Employee_1498,2880573,14728,659,9812,2895960,2331778.4
1499,Employee_1499,983285,15690,3081,6141,1002056,947278.4
1500,Employee_1500,1773655,18706,7915,1974,1800276,1573831.0
1501,Employee_1501,299793,21210,7427,1296,328430,326773.0
1502,Employee_1502,2887854,12986,9017,4977,2909857,2345818.7
1503,Employee_1503,2364051,27624,1257,1602,2392932,1991737.6
1504,Employee_1504,482484,21283,4407,7348,508174,491481.45
1505,Employee_1505,1496762,20991,4875,5035,1522628,1377101.9
1506,Employee_1506,2429339,28546,7638,2348,2465523,2042081.9
1507,Employee_1507,2681880,25124,7623,8623,2714627,2209153.1
1508,Employee_1508,164352,27769,9884,9343,202005,192662.0
1509,Employee_1509,1616066,19626,2722,1787,1638414,1460990.6
1510,Employee_1510,2293263,23630,3240,2984,2320133,1938198.1
1511,Employee_1511,1763265,21783,826,9215,1785874,1557431.7
1512,Employee_1512,448838,20674,4811,7431,474323,459209.55
1513,Employee_1513,1450117,24908,6405,2150,1481430,1347975.6
1514,Employee_1514,2487810,24723,5333,4450,2517866,2075473.1
1515,Employee_1515,1225996,12216,560,9452,1238772,1144008.8
1516,Employee_1516,550545,29490,2727,4811,582762,565287.4
1517,Employee_1517,2441974,26278,4848,4670,2473100,2044383.4
1518,Employee_1518,1230308,25907,5849,9704,1262064,1165128.6
1519,Employee_1519,1801001,27715,2495,9500,1831211,1590662.2
1520,Employee_1520,1024689,19365,9985,2594,1054039,996243.9
1521,Employee_1521,1963646,26342,8134,8574,1998122,1708014.0
1522,Employee_1522,303034,14449,3688,5583,321171,315251.9
1523,Employee_1523,1412608,22730,3825,5439,1439163,1310437.4
1524,Employee_1524,890260,24190,2238,2968,916688,874470.2
1525,Employee_1525,881665,18103,3354,9887,903122,854733.1
1526,Employee_1526,1407924,19851,3449,6051,1431224,1302898.4
1527,Employee_1527,1410192,17508,7374,5807,1435074,1305753.8
1528,Employee_1528,2628947,26405,3259,3635,2658611,2175314.2
1529,Employee_1529,2255244,21685,8334,2231,2285263,1913958.6
1530,Employee_1530,1822780,13675,2952,1446,1839407,1600241.4
1531,Employee_1531,292859,20273,2044,6836,315176,308340.0
1532,Employee_1532,191454,17925,2912,5900,212291,206391.0
1533,Employee_1533,1026645,17859,3328,1752,1047832,991584.05
1534,Employee_1534,504673,13962,7163,6123,525798,509083.2
1535,Employee_1535,2767741,10973,5137,2760,2783851,2259227.6
1536,Employee_1536,2511809,20024,9989,8229,2541822,2087053.6
1537,Employee_1537,754404,11313,1085,2830,766802,738423.1
1538,Employee_1538,2753652,25201,8331,2386,2787184,2266203.1
1539,Employee_1539,2791518,16482,4652,7173,2812652,2276628.0
1540,Employee_1540,804238,20875,2221,2226,827334,794462.1
1541,Employee_1541,1942154,18635,1580,8116,1962369,1681132.8
1542,Employee_1542,503341,13860,2148,9389,519349,499685.55
1543,Employee_1543,1276751,13603,5706,9299,1296060,1190269.6
1544,Employee_1544,2177346,25667,1312,1251,2204325,1859476.6
1545,Employee_1545,1726248,22472,8492,3043,1757212,1543747.0
1546,Employee_1546,799221,10119,3913,2290,813253,780649.6
1547,Employee_1547,1308682,13361,8410,7940,1330453,1219094.6
1548,Employee_1548,242290,21987,8574,8748,272851,264103.0
1549,Employee_1549,823017,14660,5800,4602,843477,805993.3
1550,Employee_1550,2385166,21413,5598,5561,2412177,1999386.8
1551,Employee_1551,2726836,11938,8769,3458,2747543,2233403.5
1552,Employee_1552,2520943,22018,7181,4659,2550142,2097045.7999999998
1553,Employee_1553,714281,23407,3128,1009,740816,718066.1
1554,Employee_1554,2065781,19111,9751,2714,2094643,1779269.4
1555,Employee_1555,2004874,18574,9986,4539,2033434,1734437.0
1556,Employee_1556,239461,11101,8077,8499,258639,250140.0
1557,Employee_1557,923992,17644,4712,2644,946348,900833.6
1558,Employee_1558,2368405,25448,5276,3705,2399129,1993319.7
1559,Employee_1559,2505955,22888,6979,9733,2535822,2082208.8
1560,Employee_1560,2294091,29416,257,1426,2323764,1944033.6
1561,Employee_1561,427565,16939,1619,2027,446123,437636.8
1562,Employee_1562,1317976,20926,9798,5412,1348700,1237733.2
1563,Employee_1563,2429328,18454,4530,3490,2452312,2028664.6
1564,Employee_1564,2785709,20954,875,8256,2807538,2273306.8
1565,Employee_1565,2077126,15751,72,1612,2092949,1778177.6
1566,Employee_1566,1133051,15602,8601,8951,1157254,1077055.2
1567,Employee_1567,1333010,14261,1094,9051,1348365,1232493.2
1568,Employee_1568,1152699,20781,590,5996,1174070,1095080.65
1569,Employee_1569,1965835,22403,5253,5732,1993491,1706432.6
1570,Employee_1570,1456705,15940,9970,3797,1482615,1345483.0
1571,Employee_1571,2325536,14892,6598,4521,2347026,1952864.8
1572,Employee_1572,646165,22422,9797,6482,678384,654103.9
1573,Employee_1573,1342533,16647,3237,7958,1362417,1245305.0
1574,Employee_1574,2861735,12352,1788,8915,2875875,2317903.1
1575,Employee_1575,1808646,29040,8925,6641,1846611,1604698.7
1576,Employee_1576,1979041,29934,4946,4169,2013921,1724555.9
1577,Employee_1577,1248777,28169,7372,8938,1284318,1184150.2
1578,Employee_1578,2680590,20316,7902,4626,2708808,2207634.4
1579,Employee_1579,984958,20881,7937,3483,1013776,961003.5
1580,Employee_1580,295618,23569,9995,5813,329182,323088.35
1581,Employee_1581,2247138,11726,706,1130,2259570,1894086.8
1582,Employee_1582,969985,25542,9006,3108,1004533,953525.9
1583,Employee_1583,2251103,11735,1431,9580,2264269,1888928.8
1584,Employee_1584,127781,17978,160,5560,145919,140359.0
1585,Employee_1585,310343,27096,3470,2091,340909,338127.35
1586,Employee_1586,2554399,14006,8110,5252,2576515,2112510.3
1587,Employee_1587,2595621,10724,159,1443,2606504,2136327.0
1588,Employee_1588,1047837,28265,3737,5356,1079839,1016746.9
1589,Employee_1589,2672079,26228,5314,5698,2703621,2204705.1
1590,Employee_1590,1090319,13228,8890,7948,1112437,1039607.65
1591,Employee_1591,816698,14800,8702,2534,840200,805126.0
1592,Employee_1592,1605543,22835,7747,2140,1636125,1459998.0
1593,Employee_1593,1379825,18093,480,3588,1398398,1278749.0
1594,Employee_1594,963176,12259,2186,9190,977621,921894.8
1595,Employee_1595,1165069,14544,7087,2818,1186700,1108058.6
1596,Employee_1596,1407379,21139,9750,9848,1438268,1304994.2
1597,Employee_1597,2183771,23068,3450,8743,2210289,1855379.7
1598,Employee_1598,1128615,11269,6226,5535,1146110,1070348.85
1599,Employee_1599,416968,15101,5478,1566,437547,429858.7
1600,Employee_1600,1510085,24196,7306,4556,1541587,1391813.7
1601,Employee_1601,2230953,11204,3822,7927,2245979,1877619.5
1602,Employee_1602,1233196,24831,2386,9942,1260413,1163354.6
1603,Employee_1603,513619,14784,20,9232,528423,508509.05
1604,Employee_1604,1664133,24751,5044,8096,1693928,1495078.9
1605,Employee_1605,1931862,16740,1468,4290,1950070,1675781.0
1606,Employee_1606,2856400,25845,5314,4690,2887559,2334354.8
1607,Employee_1607,925635,19946,8476,10000,954057,900645.9
1608,Employee_1608,891921,18535,673,6127,911129,865742.6
1609,Employee_1609,808910,18336,9566,3521,836812,801443.4
1610,Employee_1610,2718785,10676,6717,3496,2736178,2225031.4
1611,Employee_1611,795024,17032,5754,9757,817810,777975.2
1612,Employee_1612,2121946,25705,2334,7633,2149985,1815068.0
1613,Employee_1613,246602,12547,6290,9542,265439,255897.0
1614,Employee_1614,1404634,13951,2769,6473,1421354,1293400.4
1615,Employee_1615,2214461,19153,5446,2223,2239060,1880864.9
1616,Employee_1616,1559611,15090,878,5302,1575579,1412130.3
1617,Employee_1617,780112,10837,5623,8503,796572,759495.5
1618,Employee_1618,327031,11977,9736,7898,348744,339007.65
1619,Employee_1619,2789463,26961,7119,3200,2823543,2291368.4
1620,Employee_1620,1696674,23645,7838,5758,1728157,1521045.4
1621,Employee_1621,998283,10290,480,3511,1009053,955665.7
1622,Employee_1622,2283051,24014,1314,9595,2308379,1923474.5
1623,Employee_1623,636002,23196,7757,8817,666955,640950.05
1624,Employee_1624,1311579,10872,4294,6733,1326745,1216837.4
1625,Employee_1625,2462197,23484,8529,8598,2494210,2054394.2
1626,Employee_1626,2161183,13046,9423,7621,2183652,1834849.2
1627,Employee_1627,1336990,21769,8985,3803,1367744,1254746.0
1628,Employee_1628,2448044,28898,447,4553,2477389,2048288.7
1629,Employee_1629,2867622,19952,7034,5580,2894608,2336631.2
1630,Employee_1630,2536527,12264,6299,1331,2555090,2100911.2
1631,Employee_1631,1660847,11971,7060,7065,1679878,1482440.9
1632,Employee_1632,2884967,15255,7053,4154,2907275,2345515.0
1633,Employee_1633,276394,14427,140,6233,290961,284728.0
1634,Employee_1634,762622,25895,797,3177,789314,759795.1
1635,Employee_1635,1399944,28138,8797,4073,1436879,1311057.8
1636,Employee_1636,240019,17641,9792,4416,267452,263036.0
1637,Employee_1637,2146129,23439,1253,6054,2170821,1830552.4
1638,Employee_1638,1125840,21923,618,5312,1148381,1074100.3
1639,Employee_1639,1755678,24175,8693,1519,1788546,1567715.7
1640,Employee_1640,590907,25771,6883,3269,623561,605402.5
1641,Employee_1641,774983,24432,5498,2393,804913,774471.9
1642,Employee_1642,1365830,11077,4353,3315,1381260,1263908.4
1643,Employee_1643,1780846,15636,8827,4143,1805309,1574264.1
1644,Employee_1644,1604918,24695,4968,4299,1634581,1457316.2
1645,Employee_1645,1094830,14927,4593,2151,1114350,1047285.55
1646,Employee_1646,121669,19024,7920,4459,148613,144154.0
1647,Employee_1647,2066345,22790,3211,8089,2092346,1773390.2
1648,Employee_1648,332113,21653,9444,1819,363210,359313.15
1649,Employee_1649,1489326,13889,5717,2575,1508932,1367348.4
1650,Employee_1650,516897,29589,9253,1797,555739,542634.5
1651,Employee_1651,1022485,16316,4074,6950,1042875,981941.15
1652,Employee_1652,141548,12664,141,8617,154353,145736.0
1653,Employee_1653,2286321,26839,65,9417,2313225,1927892.2
1654,Employee_1654,180333,18388,4742,8823,203463,194640.0
1655,Employee_1655,842563,10548,1709,3231,854820,817161.8
1656,Employee_1656,1468850,29924,7136,5923,1505910,1364789.8
1657,Employee_1657,279157,21297,2793,9504,303247,293743.0
1658,Employee_1658,402879,16480,7668,4460,427027,417039.65
1659,Employee_1659,2622038,22583,1818,1782,2646439,2167500.2
1660,Employee_1660,409921,12227,6408,9276,428556,413463.55
1661,Employee_1661,2898630,29800,8131,9692,2936561,2364840.7
1662,Employee_1662,2496461,15340,198,3007,2511999,2069994.3
1663,Employee_1663,2510663,12578,8599,6065,2531840,2079996.4
1664,Employee_1664,2199317,18495,3127,1875,2220939,1868330.8
1665,Employee_1665,553490,16743,6668,8542,576901,555351.1
1666,Employee_1666,2501638,15296,9393,9304,2526327,2073713.7
1667,Employee_1667,2144567,14371,159,7762,2159097,1817917.2
1668,Employee_1668,1310017,10010,7363,5411,1327390,1218503.0
1669,Employee_1669,2357319,15492,3371,8397,2376182,1969578.0
1670,Employee_1670,538641,20463,2692,6959,561796,542770.35
1671,Employee_1671,1788798,12659,2224,1377,1803681,1574997.4
1672,Employee_1672,998237,12787,7468,7643,1018492,959993.25
1673,Employee_1673,2060451,23397,1584,9959,2085432,1766862.5
1674,Employee_1674,1329813,22938,2135,2803,1354886,1245693.4
1675,Employee_1675,214159,25706,2108,1691,241973,240282.0
1676,Employee_1676,2460725,10553,2639,4159,2473917,2040748.8
1677,Employee_1677,1628262,28223,9679,4425,1666164,1480356.7
1678,Employee_1678,2892063,18157,393,7706,2910613,2345170.2
1679,Employee_1679,100579,17526,8820,1587,126925,125338.0
1680,Employee_1680,2820033,20012,10,9630,2840055,2294412.1
1681,Employee_1681,2917948,17377,5224,4635,2940549,2368962.4
1682,Employee_1682,2223077,27658,1061,1200,2251796,1893354.6
1683,Employee_1683,1687300,28696,8206,2748,1724202,1522802.2
1684,Employee_1684,808786,20794,2295,9659,831875,791107.9
1685,Employee_1685,1240191,12281,2348,9579,1254820,1156733.2
1686,Employee_1686,2001827,29567,7432,1297,2038826,1744751.3
1687,Employee_1687,2740585,18009,9890,8548,2768484,2244793.5
1688,Employee_1688,1451746,19592,8850,6535,1480188,1341533.8
1689,Employee_1689,277395,14046,4820,4683,296261,291578.0
1690,Employee_1690,1402406,21681,6872,4766,1430959,1304337.4
1691,Employee_1691,2658153,27840,6232,8195,2692225,2194714.5
1692,Employee_1692,233310,24759,3697,5616,261766,256150.0
1693,Employee_1693,1100924,16529,1982,5426,1119435,1048573.1000000001
1694,Employee_1694,660079,29356,8874,1151,698309,678710.35
1695,Employee_1695,1503594,28714,8390,7335,1540698,1389767.8
1696,Employee_1696,2552256,22965,5089,4193,2580310,2118913.5
1697,Employee_1697,1995209,11279,7877,2931,2014365,1720508.2
1698,Employee_1698,2658618,28702,1667,5326,2688987,2195575.5
1699,Employee_1699,1759062,25526,5535,9831,1790123,1560912.9
1700,Employee_1700,2208155,21862,7358,8886,2237375,1873835.1
1701,Employee_1701,781719,27668,8298,1243,817685,787440.3
1702,Employee_1702,1313685,17291,3050,4994,1334026,1225685.0
1703,Employee_1703,1165684,13181,578,2948,1179443,1101555.7
1704,Employee_1704,1814627,28083,4746,6872,1847456,1604772.1
1705,Employee_1705,2321191,14810,3009,5304,2339010,1946446.0
1706,Employee_1706,2201056,10472,5855,6607,2217383,1858702.7
1707,Employee_1707,639349,20857,2664,9128,662870,636641.35
1708,Employee_1708,1230362,22451,6346,9815,1259159,1162002.4
1709,Employee_1709,1028236,25180,6699,8090,1060115,996784.75
1710,Employee_1710,663304,17931,7636,5053,688871,665271.0
1711,Employee_1711,861254,13552,9650,2391,884456,844974.6
1712,Employee_1712,1982457,19685,7901,3083,2010043,1719852.6
1713,Employee_1713,439388,15256,271,4522,454915,443410.05
1714,Employee_1714,2386373,26008,3789,2565,2416170,2006556.4
1715,Employee_1715,285329,20043,4884,6111,310256,304145.0
1716,Employee_1716,128607,20500,6987,6568,156094,149526.0
1717,Employee_1717,804087,24670,4416,5711,833173,796611.7
1718,Employee_1718,1039684,17067,1153,4430,1057904,997348.45
1719,Employee_1719,1548619,10698,4691,3246,1564008,1404769.0
1720,Employee_1720,119699,21434,8008,9129,149141,140012.0
1721,Employee_1721,2263728,19873,667,9262,2284268,1905687.5
1722,Employee_1722,2404363,23236,4500,9928,2432099,2009512.1
1723,Employee_1723,1742085,27047,9296,9738,1778428,1553275.7
1724,Employee_1724,1536438,21874,6809,3617,1565121,1408529.9
1725,Employee_1725,2299545,21390,2609,1497,2323544,1941400.8
1726,Employee_1726,2260927,23671,2929,7080,2287527,1911290.2
1727,Employee_1727,2285501,21381,8944,1836,2315826,1935656.5
1728,Employee_1728,574507,23309,7350,9216,605166,581857.15
1729,Employee_1729,864096,10531,1631,4354,876258,835331.3
1730,Employee_1730,2759119,24128,7515,8123,2790762,2262648.8
1731,Employee_1731,1555911,19019,2028,1280,1576958,1418296.3
1732,Employee_1732,2627372,27158,8169,6300,2662699,2175736.7
1733,Employee_1733,750196,25047,7091,7859,782334,748746.3
1734,Employee_1734,1133180,23278,8860,6126,1165318,1087886.0
1735,Employee_1735,792923,19281,4654,7384,816858,779716.3
1736,Employee_1736,2446791,16903,3324,3009,2467018,2038974.5
1737,Employee_1737,881483,23986,5622,9304,911091,863076.5
1738,Employee_1738,132697,15452,6385,8579,154534,145955.0
1739,Employee_1739,784301,17944,2897,1561,805142,774861.2
1740,Employee_1740,466212,15079,494,6483,481785,466966.7
1741,Employee_1741,404705,22144,7994,3216,434843,425992.05
1742,Employee_1742,2379945,23665,477,3091,2404087,1996869.4
1743,Employee_1743,1783889,25899,878,7043,1810666,1578192.9
1744,Employee_1744,964501,12362,5525,9131,982388,926254.4
1745,Employee_1745,1268454,17013,4014,8825,1289481,1186162.4
1746,Employee_1746,2285392,15982,4492,2369,2305866,1926531.8
1747,Employee_1747,368313,17424,1297,2800,387034,380753.5
1748,Employee_1748,2076799,16521,5824,4556,2099144,1779801.1
1749,Employee_1749,257351,13420,3908,1138,274679,273541.0
1750,Employee_1750,2396443,20159,4403,1026,2421005,2009725.2
1751,Employee_1751,1059079,10576,8554,5000,1078209,1013064.05
1752,Employee_1752,1310428,24330,4151,5206,1338909,1230787.2
1753,Employee_1753,1782407,26508,1430,9519,1810345,1575674.9
1754,Employee_1754,2078134,12031,6531,9394,2096696,1771902.5
1755,Employee_1755,441947,29015,8353,1808,479315,469992.0
1756,Employee_1756,2809407,18312,8854,5424,2836573,2295670.7
1757,Employee_1757,2062251,10567,4777,5499,2077595,1761987.6
1758,Employee_1758,695057,22258,9838,9290,727153,697373.5
1759,Employee_1759,2722043,21087,1366,6156,2744496,2231317.3
1760,Employee_1760,644935,24797,7507,9219,677239,650397.9
1761,Employee_1761,1128710,15183,9061,7772,1152954,1074516.35
1762,Employee_1762,320534,18185,65,6010,338784,331744.05
1763,Employee_1763,1236332,28531,30,9532,1264893,1168088.6
1764,Employee_1764,441019,15523,6139,8376,462681,446947.1
1765,Employee_1765,425869,13717,626,1390,440212,432497.25
1766,Employee_1766,491390,20441,6609,5375,518440,503165.05
1767,Employee_1767,1717311,10901,7725,7948,1735937,1520478.2
1768,Employee_1768,2703531,18467,2336,1346,2724334,2221227.9
1769,Employee_1769,491419,26242,7366,8206,525027,506881.75
1770,Employee_1770,1776372,28316,4114,5413,1808802,1579243.2
1771,Employee_1771,1701712,27740,8225,1234,1737677,1533461.9
1772,Employee_1772,1961217,26112,1104,7697,1988433,1702039.7
1773,Employee_1773,1820157,24171,4098,4411,1848426,1606738.5
1774,Employee_1774,2905342,18838,1888,2880,2926068,2361019.0
1775,Employee_1775,1656498,20173,1650,6706,1678321,1484170.6
1776,Employee_1776,2183964,20109,7589,4812,2211662,1859384.1
1777,Employee_1777,1051294,20657,6435,4802,1078386,1014924.65
1778,Employee_1778,466136,27407,9682,1300,503225,493134.1
1779,Employee_1779,2773837,13469,1821,8092,2789127,2258337.6
1780,Employee_1780,1726289,29280,7089,4724,1762658,1547920.6
1781,Employee_1781,2319651,24021,9716,8694,2353388,1955883.9
1782,Employee_1782,2315408,22535,49,6805,2337992,1946549.9
1783,Employee_1783,124724,20349,3255,5581,148328,142747.0
1784,Employee_1784,2318806,18716,264,7509,2337786,1944556.0
1785,Employee_1785,2399265,27980,2190,1784,2429435,2017214.5
1786,Employee_1786,153572,20179,8133,2912,181884,178972.0
1787,Employee_1787,1999168,21228,8993,1581,2029389,1735359.7
1788,Employee_1788,2390100,23720,4684,4885,2418504,2005183.8
1789,Employee_1789,1044850,19285,8184,6461,1072319,1007902.9
1790,Employee_1790,960307,19624,9788,2655,989719,940054.5
1791,Employee_1791,1789037,11443,6449,9086,1806929,1569197.2
1792,Employee_1792,2684478,22281,6017,3389,2712776,2212238.5
1793,Employee_1793,1550541,15796,4600,6530,1570937,1407864.7
1794,Employee_1794,1402305,24507,4217,9983,1431029,1299741.6
1795,Employee_1795,1994940,26060,227,7994,2021227,1724682.9
1796,Employee_1796,2525415,12220,5633,6587,2543268,2087366.6
1797,Employee_1797,186854,17336,8092,8798,212282,203484.0
1798,Employee_1798,547615,24272,114,3988,572001,555626.55
1799,Employee_1799,749447,27153,809,5256,777409,747127.4
1800,Employee_1800,1583833,15107,8091,3918,1607031,1435535.8
1801,Employee_1801,2124360,22952,9059,9788,2156371,1816557.3
1802,Employee_1802,231513,28940,4037,1944,264490,262546.0
1803,Employee_1803,1168167,28309,4109,1055,1200585,1123688.6
1804,Employee_1804,1112099,10962,8305,5529,1131366,1057776.4
1805,Employee_1805,1847423,13413,7919,8888,1868755,1613264.4
